property_type,places,currency,price_aprox_usd,surface_total_in_m2,price_usd_per_m2,latitude,longitude,has_garden
house,Tlalpan,MXN,469020.9,450.0,1042.3,19.282841,-99.147938,No
apartment,Cuauhtemoc,MXN,50431.5,653.0,77.2,19.446852,-99.154461,No
apartment,GustavoAMadero,MXN,37481.2,53.0,707.2,19.496639,-99.150459,No
apartment,BenitoJuarez,MXN,189716.3,94.0,2018.3,19.3757192,-99.1717981,No
apartment,MiguelHidalgo,MXN,55333.9,65.0,851.3,19.457982,-99.19269,No
apartment,MiguelHidalgo,MXN,60262.8,70.0,860.9,19.402944,-99.199727,No
apartment,MiguelHidalgo,MXN,417680.1,244.0,1711.8,19.437457,-99.197756,No
apartment,Coyoacan,MXN,81664.0,90.0,907.4,19.348122,-99.125716,No
house,GustavoAMadero,MXN,235455.9,296.0,795.5,19.523924,-99.151918,No
apartment,BenitoJuarez,MXN,411052.0,200.0,2055.3,19.3921572188,-99.1770021913,No
apartment,AlvaroObregon,MXN,90304.6,100.0,903.0,19.347807,-99.216337,No
house,Coyoacan,MXN,168889.4,560.0,301.6,19.350214,-99.162146,No
apartment,Cuauhtemoc,MXN,42427.9,50.0,848.6,19.460786,-99.125137,No
apartment,BenitoJuarez,MXN,120125.2,300.0,400.4,19.379827,-99.153139,No
house,Tlalpan,MXN,255590.0,208.0,1228.8,19.3014091,-99.1231552,No
house,Tlalpan,MXN,247626.5,329.0,752.7,19.276502,-99.208062,No
house,AlvaroObregon,MXN,165435.6,300.0,551.5,19.535666,-99.243226,No
apartment,Azcapotzalco,MXN,50052.2,55.0,910.0,19.464025,-99.165779,No
apartment,Tlalpan,MXN,151716.0,79.0,1920.5,19.288275,-99.167125,No
apartment,AlvaroObregon,MXN,152790.8,135.0,1131.8,19.369862,-99.268166,No
apartment,Tlalpan,MXN,98810.6,75.0,1317.5,19.284672,-99.220367,No
apartment,AlvaroObregon,MXN,46469.5,85.0,546.7,19.363542,-99.224084,No
house,Iztapalapa,MXN,173865.4,200.0,869.3,19.377737,-99.019801,No
apartment,Cuajimalpa,MXN,895670.2,262.0,3418.6,19.392937,-99.263313,No
apartment,MiguelHidalgo,MXN,1053729.7,176.0,5987.1,19.427054,-99.191969,No
apartment,Tlahuac,MXN,30031.3,62.0,484.4,19.291981,-99.041115,No
house,AlvaroObregon,MXN,558476.7,475.0,1175.7,19.363968,-99.248559,No
apartment,AlvaroObregon,MXN,44920.8,51.0,880.8,19.38828,-99.195529,No
apartment,AlvaroObregon,MXN,86953.3,80.0,1086.9,19.387209,-99.222038,No
apartment,Azcapotzalco,MXN,46943.6,63.0,745.1,19.498399,-99.176524,No
apartment,Cuauhtemoc,MXN,216014.6,148.0,1459.6,19.424267,-99.169505,No
apartment,BenitoJuarez,MXN,74287.9,70.0,1061.3,19.381386,-99.163546,No
apartment,BenitoJuarez,MXN,44178.8,90.0,490.9,19.382649,-99.143384,No
apartment,Tlalpan,MXN,179414.2,83.0,2161.6,19.2998307,-99.1111526,No
house,AlvaroObregon,MXN,161220.6,200.0,806.1,19.367215,-99.222138,No
apartment,Cuauhtemoc,MXN,33192.5,75.0,442.6,19.435303,-99.133876,No
apartment,Cuauhtemoc,MXN,44048.8,65.0,677.7,19.410215,-99.14595,No
apartment,AlvaroObregon,MXN,64155.7,65.0,987.0,19.377369,-99.198052,No
apartment,AlvaroObregon,MXN,115910.3,58.0,1998.5,19.3850289,-99.1944048,No
apartment,Cuajimalpa,USD,1600000.0,586.0,2730.4,19.3569989934,-99.27444309,No
apartment,BenitoJuarez,MXN,102763.0,64.0,1605.7,19.398135,-99.137113,No
apartment,Iztapalapa,MXN,25299.3,68.0,372.0,19.383948,-99.067884,No
apartment,Tlalpan,MXN,35097.5,71.0,494.3,19.2811700298,-99.187091589,No
apartment,BenitoJuarez,MXN,55847.7,70.0,797.8,19.400623,-99.14173,No
apartment,BenitoJuarez,MXN,147522.2,80.0,1844.0,19.387245,-99.147388,No
apartment,BenitoJuarez,MXN,187037.0,68.0,2750.5,19.387512,-99.175569,No
apartment,BenitoJuarez,MXN,104871.0,64.0,1638.6,19.36986,-99.1389912,No
apartment,Coyoacan,MXN,82491.5,70.0,1178.4,19.3366,-99.176275,No
house,Coyoacan,MXN,355633.8,335.0,1061.6,19.314121,-99.112008,No
apartment,Iztacalco,MXN,25488.8,90.0,283.2,19.39527,-99.068478,No
house,MagdalenaContreras,MXN,737610.8,600.0,1229.4,19.330885,-99.227126,No
apartment,MiguelHidalgo,MXN,331924.8,110.0,3017.5,19.436771,-99.179332,No
house,GustavoAMadero,MXN,280819.0,370.0,759.0,19.493973,-99.130394,No
apartment,MiguelHidalgo,USD,1600000.0,580.0,2758.6,19.420166,-99.220367,No
house,Azcapotzalco,MXN,60694.8,220.0,275.9,19.494743,-99.187828,No
apartment,BenitoJuarez,MXN,106848.2,75.0,1424.6,19.377171,-99.188503,No
apartment,Cuauhtemoc,MXN,239070.2,84.0,2846.1,19.408949,-99.180214,No
apartment,Coyoacan,MXN,67068.2,360.0,186.3,19.345617,-99.147029,No
house,AlvaroObregon,MXN,1844026.9,544.0,3389.8,19.366355,-99.253171,No
house,BenitoJuarez,MXN,167529.8,230.0,728.4,19.40158,-99.15333,No
store,VenustianoCarranza,USD,4000000.0,500.0,8000.0,19.548568,-99.137423,No
apartment,BenitoJuarez,MXN,329895.6,140.0,2356.4,19.3815906,-99.1653974,No
apartment,AlvaroObregon,MXN,234510.4,108.0,2171.4,19.3407354,-99.210839,No
apartment,BenitoJuarez,MXN,87810.8,100.0,878.1,19.373136,-99.151223,No
house,Cuajimalpa,MXN,191334.7,247.0,774.6,19.357346,-99.2879,No
apartment,Cuauhtemoc,MXN,305581.6,138.0,2214.4,19.418954,-99.175285,No
apartment,BenitoJuarez,MXN,57955.1,90.0,643.9,19.371992,-99.157853,No
apartment,AlvaroObregon,MXN,97891.5,105.0,932.3,19.387209,-99.222038,No
house,BenitoJuarez,MXN,131716.2,120.0,1097.6,19.359798,-99.161675,No
house,Tlahuac,MXN,86932.7,150.0,579.6,19.267683,-98.994277,No
apartment,BenitoJuarez,MXN,326814.2,106.0,3083.2,19.3935239,-99.1764674,No
apartment,Azcapotzalco,MXN,68460.7,90.0,760.7,19.504985,-99.208557,No
apartment,BenitoJuarez,MXN,67438.7,62.0,1087.7,19.39365,-99.14769,No
apartment,BenitoJuarez,MXN,184402.7,71.0,2597.2,19.379487,-99.162386,No
house,AlvaroObregon,MXN,301577.4,580.0,520.0,19.339312,-99.251241,No
apartment,MiguelHidalgo,MXN,123549.8,82.0,1506.7,19.46202,-99.188347,No
house,Coyoacan,MXN,93781.9,90.0,1042.0,19.350214,-99.162146,No
apartment,BenitoJuarez,MXN,123813.2,10.0,12381.3,19.387245,-99.147388,No
apartment,Azcapotzalco,MXN,45837.2,70.0,654.8,19.365312,-99.199818,No
apartment,Cuauhtemoc,MXN,60826.2,80.0,760.3,19.441809,-99.156423,No
apartment,AlvaroObregon,MXN,201383.9,96.0,2097.7,19.3641982,-99.2042772,No
house,Xochimilco,MXN,200256.1,160.0,1251.6,19.242965,-99.08233,No
apartment,Cuauhtemoc,MXN,469020.9,175.0,2680.1,19.41498,-99.177444,No
house,Tlalpan,MXN,471544.0,540.0,873.2,19.246714,-99.190585,No
house,Tlalpan,MXN,158059.4,170.0,929.8,19.207482,-99.1388111,No
apartment,AlvaroObregon,MXN,180187.8,110.0,1638.1,19.371342,-99.253616,No
house,MagdalenaContreras,MXN,168636.7,110.0,1533.1,19.305232,-99.240232,No
apartment,BenitoJuarez,MXN,91411.0,107.0,854.3,19.39557,-99.132937,No
apartment,Cuajimalpa,MXN,763954.0,350.0,2182.7,19.362582,-99.28078,No
house,AlvaroObregon,MXN,1738654.0,707.0,2459.2,19.352547,-99.181675,No
house,Iztapalapa,MXN,111615.3,120.0,930.1,19.332428,-99.061256,No
apartment,Tlalpan,MXN,93305.6,76.0,1227.7,19.284672,-99.220367,No
apartment,Azcapotzalco,MXN,46891.0,65.0,721.4,19.485544,-99.21656,No
apartment,AlvaroObregon,MXN,247370.7,94.0,2631.6,19.36418,-99.190162,No
house,Coyoacan,MXN,331924.8,480.0,691.5,19.34189,-99.166374,No
house,AlvaroObregon,MXN,661372.2,136.0,4863.0,19.3608378506,-99.2015688121,No
house,GustavoAMadero,MXN,110641.6,120.0,922.0,19.493224,-99.111765,No
house,Tlalpan,MXN,658737.2,500.0,1317.5,19.2812604,-99.1683104,Yes
apartment,MiguelHidalgo,MXN,417678.7,243.0,1718.8,19.443475,-99.202862,No
apartment,Cuajimalpa,USD,1050000.0,377.0,2785.1,19.3904162,-99.2550003,No
apartment,Cuauhtemoc,MXN,406278.8,109.0,3727.3,19.4096083,-99.1806878,No
apartment,Azcapotzalco,MXN,76614.9,75.0,1021.5,19.484532,-99.207027,No
apartment,AlvaroObregon,MXN,149919.4,53.0,2828.7,19.3445588,-99.1864442,No
apartment,Azcapotzalco,MXN,28292.6,50.0,565.9,19.475237,-99.210828,No
apartment,Cuauhtemoc,MXN,67664.1,66.0,1025.2,19.4211791,-99.1412912,Yes
house,Xochimilco,MXN,71126.8,123.0,578.3,19.26879,-99.122514,No
apartment,VenustianoCarranza,MXN,28081.9,70.0,401.2,19.413523,-99.096141,No
house,Cuajimalpa,MXN,764135.2,550.0,1389.3,19.4037619,-99.2513326,Yes
house,GustavoAMadero,MXN,171271.7,204.0,839.6,19.4830341961,-99.0735370516,No
apartment,Cuauhtemoc,MXN,26870.1,70.0,383.9,19.448311,-99.157021,No
apartment,Cuauhtemoc,MXN,90972.0,80.0,1137.2,19.421988,-99.168753,No
house,AlvaroObregon,MXN,2265518.8,1061.0,2135.3,19.32926,-99.270241,No
house,AlvaroObregon,MXN,2002561.2,2643.0,757.7,19.320367,-99.2180351,Yes
apartment,Cuajimalpa,MXN,521719.9,232.0,2248.8,19.382275,-99.270241,No
house,Tlalpan,MXN,273969.7,270.0,1014.7,19.304164,-99.131698,No
apartment,VenustianoCarranza,MXN,35879.5,68.0,527.6,19.454459,-99.129125,No
house,Cuajimalpa,MXN,1011580.5,610.0,1658.3,19.3619852,-99.2663861,No
apartment,BenitoJuarez,MXN,32560.2,60.0,542.7,19.35282,-99.168727,No
house,Coyoacan,MXN,342543.4,526.0,651.2,19.350214,-99.162146,Yes
apartment,BenitoJuarez,MXN,57733.8,90.0,641.5,19.375412,-99.144234,No
house,AlvaroObregon,MXN,258163.8,374.0,690.3,19.366424,-99.231448,No
apartment,Coyoacan,MXN,26343.2,75.0,351.2,19.365467,-99.196621,No
apartment,AlvaroObregon,MXN,57968.9,65.0,891.8,19.3757,-99.196831,No
apartment,Iztapalapa,MXN,64962.4,83.0,782.7,23.634501,-102.552788,No
store,Cuauhtemoc,MXN,223917.6,355.0,630.8,19.405014,-99.141464,No
apartment,Tlalpan,MXN,408417.1,321.0,1272.3,19.3052301338,-99.2251574993,No
apartment,Cuauhtemoc,MXN,129270.6,67.0,1929.4,19.4702255,-99.1364305,No
apartment,AlvaroObregon,MXN,59534.4,90.0,661.5,19.362547,-99.231102,No
apartment,BenitoJuarez,MXN,61010.9,90.0,677.9,19.380951,-99.13662,No
apartment,Iztapalapa,MXN,49431.6,65.0,760.5,19.3182548,-99.0844132,No
apartment,BenitoJuarez,MXN,85879.0,78.0,1101.0,19.39365,-99.14769,No
apartment,Cuauhtemoc,MXN,269860.2,65.0,4151.7,19.436024,-99.15461,No
apartment,MiguelHidalgo,USD,1250000.0,360.0,3472.2,19.4132511,-99.2366543,No
apartment,Cuajimalpa,MXN,108913.5,65.0,1675.6,19.366901,-99.297272,No
apartment,Coyoacan,MXN,151737.1,97.0,1564.3,19.350054,-99.123847,No
apartment,BenitoJuarez,MXN,337193.5,150.0,2248.0,19.395798,-99.167816,No
apartment,Cuauhtemoc,MXN,147522.2,117.0,1260.9,19.405298,-99.164986,No
apartment,GustavoAMadero,MXN,47417.8,60.0,790.3,19.485001,-99.144738,No
apartment,MiguelHidalgo,MXN,42159.2,59.0,714.6,19.4557379025,-99.2047137022,No
apartment,AlvaroObregon,MXN,124372.1,72.0,1727.4,19.3833145,-99.1971532,No
apartment,Cuajimalpa,USD,1400000.0,600.0,2333.3,19.393465,-99.25403,No
house,Tlalpan,MXN,59594.0,150.0,397.3,19.283032,-99.22548,No
house,MagdalenaContreras,MXN,469330.5,131.0,3582.7,19.3109757,-99.2426849,No
apartment,Cuajimalpa,USD,1470000.0,325.0,4523.1,19.392937,-99.263313,No
house,Azcapotzalco,MXN,209278.6,330.0,634.2,19.465385,-99.147172,No
apartment,AlvaroObregon,MXN,57955.1,65.0,891.6,19.378481,-99.197672,No
apartment,BenitoJuarez,MXN,192351.3,101.0,1904.5,19.368544,-99.163605,Yes
apartment,GustavoAMadero,MXN,120915.5,130.0,930.1,19.494455,-99.127874,No
house,BenitoJuarez,MXN,314876.4,52.0,6055.3,19.388044,-99.185753,No
apartment,BenitoJuarez,MXN,52944.6,85.0,622.9,19.400785,-99.147419,No
house,AlvaroObregon,MXN,110641.6,132.0,838.2,19.324355,-99.264328,No
apartment,BenitoJuarez,MXN,118369.0,90.0,1315.2,19.368544,-99.163605,No
apartment,BenitoJuarez,MXN,77976.0,85.0,917.4,19.398671,-99.134129,No
apartment,Iztapalapa,MXN,57955.1,140.0,414.0,19.337753,-99.030333,No
apartment,VenustianoCarranza,MXN,31980.7,57.0,561.1,19.4258012771,-99.0603733063,No
apartment,Iztacalco,MXN,68070.9,65.0,1047.2,19.400731,-99.125466,No
apartment,Azcapotzalco,MXN,30322.1,60.0,505.4,19.51119,-99.19437,No
apartment,BenitoJuarez,MXN,79029.7,75.0,1053.7,19.393385,-99.21247,No
house,Coyoacan,MXN,121911.8,70.0,1741.6,19.373161,-99.130394,No
apartment,Cuauhtemoc,MXN,58671.7,70.0,838.2,19.410215,-99.14595,No
house,BenitoJuarez,MXN,258926.8,588.0,440.4,19.400408,-99.166622,No
house,AlvaroObregon,MXN,171798.7,90.0,1908.9,19.335116,-99.223332,No
house,MiguelHidalgo,MXN,44783.5,150.0,298.6,19.397059,-99.184501,No
apartment,MiguelHidalgo,USD,1256420.0,203.0,6189.3,19.4338054,-99.1922219,No
apartment,Tlalpan,MXN,779944.9,340.0,2294.0,19.2975426,-99.1965436,No
house,Tlalpan,MXN,418956.9,150.0,2793.0,19.2737435688,-99.1486726329,No
apartment,BenitoJuarez,MXN,72259.5,100.0,722.6,19.400007,-99.147221,No
apartment,BenitoJuarez,MXN,77533.4,86.0,901.6,19.396705,-99.181902,No
apartment,BenitoJuarez,MXN,99545.8,63.0,1580.1,19.371249,-99.140513,No
apartment,AlvaroObregon,MXN,59520.2,80.0,744.0,19.390806,-99.195413,No
apartment,Cuauhtemoc,MXN,46902.1,64.0,732.8,19.445186,-99.135618,No
apartment,Azcapotzalco,MXN,55847.7,70.0,797.8,19.466385,-99.160928,No
apartment,Coyoacan,MXN,89988.5,95.0,947.2,19.314143,-99.134709,No
apartment,MiguelHidalgo,MXN,105373.0,60.0,1756.2,19.401128,-99.171551,No
house,VenustianoCarranza,MXN,212060.7,269.0,788.3,19.428152,-99.106194,No
apartment,AlvaroObregon,MXN,95257.2,45.0,2116.8,19.396247,-99.190282,No
apartment,Cuauhtemoc,MXN,237145.4,64.0,3705.4,19.436024,-99.15461,No
apartment,Coyoacan,MXN,81683.4,516.0,158.3,19.348122,-99.125716,No
apartment,BenitoJuarez,MXN,120125.2,623.0,192.8,19.399818,-99.150869,No
apartment,BenitoJuarez,MXN,242415.3,115.0,2108.0,19.3668017,-99.1724994,No
apartment,Cuauhtemoc,MXN,79029.7,65.0,1215.8,19.409748,-99.13548,No
apartment,AlvaroObregon,MXN,258251.3,110.0,2347.7,19.390806,-99.195413,No
apartment,Iztapalapa,MXN,26955.5,51.0,528.5,19.359004,-99.092622,No
house,AlvaroObregon,MXN,221335.7,88.0,2515.2,19.3670151,-99.2208499,No
apartment,BenitoJuarez,MXN,97996.8,65.0,1507.6,19.384467,-99.135872,No
house,BenitoJuarez,MXN,259226.3,60.0,4320.4,19.3886655965,-99.1604368016,No
apartment,VenustianoCarranza,MXN,59008.9,80.0,737.6,19.41947,-99.100507,No
apartment,BenitoJuarez,MXN,242415.3,124.0,1955.0,19.3916143,-99.1854946,Yes
apartment,Cuauhtemoc,MXN,39163.6,60.0,652.7,19.449518,-99.13769,No
apartment,Tlalpan,MXN,65858.1,65.0,1013.2,19.287428,-99.122283,No
apartment,AlvaroObregon,MXN,706166.3,345.0,2046.9,19.382986,-99.241837,No
apartment,BenitoJuarez,MXN,225024.6,72.0,3125.3,19.3720882,-99.1814146,No
apartment,Azcapotzalco,MXN,92429.2,65.0,1422.0,19.4812002,-99.1961709,No
apartment,BenitoJuarez,MXN,155514.7,71.0,2190.3,19.364891,-99.148384,No
apartment,MiguelHidalgo,USD,1900000.0,440.0,4318.2,19.401079,-99.24807,No
apartment,BenitoJuarez,MXN,74557.1,450.0,165.7,19.366753,-99.138046,No
house,AlvaroObregon,MXN,97891.5,180.0,543.8,19.387209,-99.222038,No
apartment,Cuauhtemoc,MXN,305739.7,68.0,4496.2,19.41498,-99.177444,No
house,AlvaroObregon,MXN,150683.3,150.0,1004.6,19.365175,-99.230064,No
apartment,BenitoJuarez,MXN,123813.2,70.0,1768.8,19.39365,-99.14769,No
house,Iztapalapa,MXN,91147.6,85.0,1072.3,19.3845244083,-99.0905481577,No
apartment,Coyoacan,MXN,76922.3,70.0,1098.9,19.302569,-99.167059,No
apartment,Cuajimalpa,USD,1200000.0,500.0,2400.0,19.3843598183,-99.2532643676,No
store,Cuauhtemoc,MXN,411657.0,397.0,1036.9,19.42319,-99.159651,No
house,MiguelHidalgo,MXN,194940.0,150.0,1299.6,19.405134,-99.19269,No
house,BenitoJuarez,MXN,324787.8,242.0,1342.1,19.387146,-99.166124,No
house,MiguelHidalgo,MXN,632387.7,300.0,2108.0,19.401079,-99.24807,No
apartment,Tlahuac,MXN,31769.9,45.0,706.0,19.305265,-99.050061,No
store,Azcapotzalco,USD,4000000.0,500.0,8000.0,19.486397,-99.117309,No
apartment,Tlahuac,MXN,23076.7,45.0,512.8,19.306187,-99.055725,No
apartment,Cuauhtemoc,MXN,121307.8,76.0,1596.2,19.446829,-99.159454,No
apartment,Cuauhtemoc,MXN,222337.0,95.0,2340.4,19.441646,-99.151884,No
apartment,Cuajimalpa,MXN,685086.7,300.0,2283.6,19.3844626,-99.2536012,No
house,Iztapalapa,MXN,173865.4,200.0,869.3,19.359004,-99.092622,No
apartment,MiguelHidalgo,MXN,48998.4,106.0,462.2,19.458391,-99.18571,No
house,Tlalpan,MXN,263494.9,280.0,941.1,19.2573102,-99.1671515,Yes
house,Iztacalco,MXN,126477.5,213.0,593.8,19.395901,-99.097612,Yes
house,Coyoacan,MXN,205477.3,350.0,587.1,19.336828,-99.135239,No
house,Tlalpan,MXN,147522.2,313.0,471.3,19.276466,-99.222443,No
house,Iztapalapa,MXN,200256.1,270.0,741.7,19.365156,-99.1138,No
apartment,Cuauhtemoc,MXN,262177.4,70.0,3745.4,19.4195256,-99.162549,No
apartment,Coyoacan,MXN,68966.6,42.0,1642.1,19.300869,-99.144271,No
apartment,AlvaroObregon,MXN,205477.3,102.0,2014.5,19.330258,-99.248987,No
apartment,BenitoJuarez,MXN,466386.0,183.0,2548.6,19.3753436887,-99.1658299617,No
apartment,Coyoacan,MXN,55847.7,66.0,846.2,19.305561,-99.171219,No
apartment,Cuauhtemoc,MXN,52159.6,76.0,686.3,19.441821,-99.156452,No
apartment,VenustianoCarranza,MXN,52686.5,70.0,752.7,19.417363,-99.068463,No
house,Iztapalapa,MXN,92570.2,162.0,571.4,19.358573,-99.078609,No
apartment,Iztacalco,MXN,39946.9,60.0,665.8,19.396502,-99.128797,No
house,AlvaroObregon,MXN,563879.1,94.0,5998.7,19.3360288,-99.2021638,No
apartment,Cuauhtemoc,MXN,67178.8,44.0,1526.8,19.412155,-99.1348288,No
house,AlvaroObregon,MXN,116437.1,126.0,924.1,19.3245845069,-99.264236614,No
apartment,MiguelHidalgo,USD,1250000.0,275.0,4545.5,19.407269,-99.190754,No
apartment,MiguelHidalgo,USD,3600000.0,335.0,10746.3,19.433077,-99.198212,No
apartment,BenitoJuarez,MXN,90093.9,110.0,819.0,19.371992,-99.157853,No
apartment,Coyoacan,MXN,79029.7,65.0,1215.8,19.329109,-99.127632,No
apartment,Cuajimalpa,MXN,508740.7,142.0,3582.7,19.35735,-99.299792,No
apartment,BenitoJuarez,MXN,67085.8,85.0,789.2,19.384371,-99.135965,No
apartment,Iztapalapa,MXN,39356.8,200.0,196.8,19.338544,-99.08121,No
apartment,Cuauhtemoc,MXN,306371.9,117.0,2618.6,19.417364,-99.159454,No
apartment,Azcapotzalco,MXN,35370.2,70.0,505.3,19.466659,-99.188824,No
apartment,AlvaroObregon,MXN,245050.2,145.0,1690.0,19.3414129,-99.2290163,No
apartment,Tlalpan,MXN,57164.8,80.0,714.6,19.279682,-99.208766,No
house,AlvaroObregon,MXN,790484.7,900.0,878.3,19.3465231,-99.1912897,Yes
apartment,MiguelHidalgo,USD,872200.0,178.0,4900.0,19.407269,-99.190754,Yes
apartment,Cuauhtemoc,MXN,44783.5,70.0,639.8,19.412142,-99.146127,No
apartment,Azcapotzalco,MXN,34825.8,65.0,535.8,19.493185,-99.205755,No
apartment,Coyoacan,MXN,218700.8,88.0,2485.2,19.3427258513,-99.1475611925,No
house,AlvaroObregon,MXN,553339.3,204.0,2712.4,19.3329086,-99.2322038,No
house,Coyoacan,MXN,400417.3,250.0,1601.7,19.328841,-99.141614,No
apartment,Azcapotzalco,MXN,68460.7,85.0,805.4,19.501543,-99.206177,No
house,Coyoacan,MXN,736731.7,389.0,1893.9,19.305145,-99.194061,No
apartment,BenitoJuarez,MXN,121178.9,80.0,1514.7,19.393865,-99.166391,No
apartment,Cuajimalpa,MXN,59549.8,59.0,1009.3,19.368281,-99.293229,No
apartment,Cuauhtemoc,MXN,52516.5,47.0,1117.4,19.439253,-99.163605,No
apartment,BenitoJuarez,MXN,152790.8,92.0,1660.8,19.394358,-99.177444,No
apartment,BenitoJuarez,MXN,163893.8,220.0,745.0,19.383952,-99.160229,No
house,AlvaroObregon,MXN,28450.7,250.0,113.8,19.390806,-99.195413,No
house,GustavoAMadero,MXN,117490.8,250.0,470.0,19.490943,-99.075738,No
apartment,MiguelHidalgo,USD,1433500.0,282.0,5083.3,19.407269,-99.190754,No
house,MiguelHidalgo,USD,5700000.0,2232.0,2553.8,19.4034814,-99.2456791,No
apartment,BenitoJuarez,MXN,181864.2,68.0,2674.5,19.371992,-99.157853,No
apartment,Cuauhtemoc,MXN,32138.8,75.0,428.5,19.446253,-99.157519,No
apartment,BenitoJuarez,MXN,255529.4,114.0,2241.5,19.394073,-99.153915,No
apartment,MiguelHidalgo,MXN,71143.6,60.0,1185.7,19.444888,-99.171777,No
apartment,Cuauhtemoc,MXN,44664.8,19.0,2350.8,19.439716,-99.152892,No
apartment,AlvaroObregon,MXN,180187.8,90.0,2002.1,19.365766,-99.263112,No
apartment,BenitoJuarez,MXN,63750.6,76.0,838.8,19.365088,-99.148127,No
house,BenitoJuarez,MXN,158586.3,62.0,2557.8,19.370721,-99.189428,No
house,AlvaroObregon,MXN,878810.5,1068.0,822.9,19.324226,-99.211615,No
house,GustavoAMadero,MXN,375549.2,370.0,1015.0,19.508428,-99.125896,No
apartment,Cuauhtemoc,MXN,52686.5,76.0,693.2,19.441646,-99.151884,No
house,Azcapotzalco,MXN,231348.5,300.0,771.2,19.481972,-99.199944,No
house,Coyoacan,MXN,137017.3,90.0,1522.4,19.350214,-99.162146,No
house,BenitoJuarez,MXN,197621.2,294.0,672.2,19.369898,-99.170603,No
apartment,AlvaroObregon,MXN,138071.3,85.0,1624.4,19.3649554,-99.1923622,No
house,Cuajimalpa,USD,1600000.0,484.0,3305.8,19.35735,-99.299792,No
apartment,BenitoJuarez,MXN,255529.4,122.0,2094.5,19.400959,-99.162199,No
apartment,MiguelHidalgo,USD,900000.0,254.0,3543.3,19.401079,-99.24807,No
apartment,BenitoJuarez,MXN,305654.1,133.0,2298.2,19.3973062792,-99.1587439924,No
apartment,AlvaroObregon,MXN,342543.4,170.0,2015.0,19.3612378,-99.1968667,No
apartment,MiguelHidalgo,USD,4000000.0,580.0,6896.6,19.4081535,-99.2306612,No
house,GustavoAMadero,MXN,142569.6,318.0,448.3,19.472893,-99.078228,No
house,MiguelHidalgo,USD,1000000.0,600.0,1666.7,19.401079,-99.24807,No
apartment,Coyoacan,MXN,65397.6,91.0,718.7,19.317741,-99.119331,No
apartment,AlvaroObregon,MXN,171231.1,90.0,1902.6,19.341081,-99.207597,No
apartment,GustavoAMadero,MXN,57968.9,56.0,1035.2,19.506314,-99.158182,No
apartment,Cuauhtemoc,MXN,210268.9,73.0,2880.4,19.4301322,-99.1691413,No
house,MiguelHidalgo,MXN,816834.2,197.0,4146.4,19.407269,-99.190754,No
apartment,Cuauhtemoc,MXN,44059.3,70.0,629.4,19.410215,-99.14595,No
apartment,MiguelHidalgo,USD,1064250.0,187.0,5691.2,19.407269,-99.190754,Yes
apartment,BenitoJuarez,MXN,121881.4,85.0,1433.9,19.397523,-99.161493,No
apartment,BenitoJuarez,MXN,67069.9,85.0,789.1,19.375733,-99.139518,No
apartment,BenitoJuarez,MXN,89391.4,70.0,1277.0,19.396747,-99.179258,No
house,BenitoJuarez,MXN,116760.2,70.0,1668.0,19.394358,-99.177444,No
apartment,Iztapalapa,MXN,28984.4,53.0,546.9,19.3615,-99.098587,No
apartment,Iztapalapa,MXN,50643.7,39.0,1298.6,19.3626963,-99.1235565,No
house,Iztapalapa,MXN,57955.1,126.0,460.0,19.359004,-99.092622,No
apartment,BenitoJuarez,MXN,96198.8,80.0,1202.5,19.365865,-99.148341,No
apartment,Cuauhtemoc,MXN,79556.6,70.0,1136.5,19.427754,-99.171109,No
apartment,Azcapotzalco,MXN,40041.7,65.0,616.0,19.474655,-99.189277,No
apartment,Iztacalco,MXN,39285.8,63.0,623.6,23.634501,-102.552788,No
apartment,Iztapalapa,MXN,34246.2,47.0,728.6,19.372881,-99.048586,No
apartment,Iztapalapa,MXN,46153.4,55.0,839.2,19.376802,-99.116562,No
apartment,Cuauhtemoc,MXN,53055.3,61.0,869.8,19.428622,-99.14602,No
apartment,MiguelHidalgo,MXN,54688.6,62.0,882.1,19.456145,-99.201167,No
house,Cuauhtemoc,MXN,310924.0,97.0,3205.4,19.4149803,-99.1774462,No
apartment,MiguelHidalgo,MXN,358353.0,106.0,3380.7,19.443178,-99.20237,No
apartment,AlvaroObregon,MXN,53037.7,436.0,121.6,19.390806,-99.195413,No
apartment,AlvaroObregon,MXN,57441.9,60.0,957.4,19.396247,-99.190282,No
apartment,MiguelHidalgo,MXN,274034.7,85.0,3223.9,19.4431776,-99.2023662,No
house,Tlalpan,MXN,134909.4,185.0,729.2,19.274141,-99.166374,No
apartment,BenitoJuarez,MXN,203896.7,80.0,2548.7,19.375972,-99.159974,No
apartment,BenitoJuarez,MXN,315592.0,135.0,2337.7,19.387451,-99.175462,No
apartment,Coyoacan,MXN,47417.8,70.0,677.4,19.305481,-99.126693,No
apartment,MiguelHidalgo,USD,817428.0,170.0,4808.4,19.407269,-99.190754,No
house,AlvaroObregon,MXN,471544.0,410.0,1150.1,19.347388,-99.23397,No
apartment,MiguelHidalgo,USD,924000.0,150.0,6160.0,19.4351765,-99.2004541,No
house,Xochimilco,MXN,258225.0,340.0,759.5,19.263462,-99.104913,No
