property_type,places,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,latitude,longitude
apartment,Cuauhtemoc,6500000.0,MXN,6441199.2,342462.1,120.0,120.0,2853.9,54166.7,19.441646,-99.151884
apartment,MiguelHidalgo,1130000.0,MXN,1120043.2,59549.8,74.0,74.0,804.7,15270.3,19.400249,-99.177444
apartment,MiguelHidalgo,1200000.0,USD,10751847.6,571648.3,215.0,215.0,3751.7,5581.4,19.4330124,-99.1998014
house,AlvaroObregon,8730909.0,MXN,10751847.6,571648.3,100.0,306.0,3751.7,39542.5,19.3359077078,-99.2021387815
house,MiguelHidalgo,3500000.0,USD,10751847.6,571648.3,407.5,440.0,3500.0,5511.8,19.401079,-99.24807
apartment,Cuauhtemoc,6700000.0,MXN,6640964.4,353083.2,123.0,123.0,2870.6,54471.5,19.4311394,-99.1649031
apartment,VenustianoCarranza,613000.0,MXN,607454.6,32296.8,64.0,64.0,504.6,9491.5,19.4256393878,-99.0600299835
house,MagdalenaContreras,3814000.0,MXN,3779497.4,200946.2,407.5,440.0,382.0,7251.0,19.298122,-99.239665
apartment,Cuajimalpa,8730909.0,MXN,10751847.6,571648.3,305.0,305.0,2894.1,54918.0,19.390415,-99.254997
apartment,BenitoJuarez,2058400.0,MXN,2040262.8,108475.6,63.0,63.0,1721.8,32673.0,19.370501,-99.139389
house,Iztapalapa,1543333.0,MXN,1529371.4,81312.8,90.0,90.0,903.5,17148.1,19.318581,-99.086383
apartment,MiguelHidalgo,2048086.0,MXN,2029558.3,107906.4,62.0,62.0,1740.4,33033.6,19.407269,-99.190754
apartment,MiguelHidalgo,620000.0,USD,10751847.6,571648.3,310.0,310.0,2000.0,2000.0,19.407269,-99.190754
apartment,Cuauhtemoc,836056.0,MXN,828492.8,44048.8,70.0,70.0,629.3,11943.7,19.410215,-99.14595
apartment,GustavoAMadero,801600.0,MXN,794348.4,42233.5,64.0,64.0,659.9,12525.0,19.470272,-99.089988
house,AlvaroObregon,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,2451.6,46531.3,19.348788,-99.205748
apartment,Iztapalapa,1210000.0,MXN,1199053.9,63750.6,85.0,85.0,750.0,14235.3,19.372248,-99.133377
apartment,BenitoJuarez,4068034.0,MXN,4031233.3,214330.4,81.0,81.0,2646.1,50222.6,19.385833,-99.177991
apartment,MiguelHidalgo,3500000.0,MXN,3468338.0,184402.7,100.0,100.0,1844.0,35000.0,19.429809,-99.193415
apartment,AlvaroObregon,2608970.0,MXN,2585981.6,137490.0,407.5,440.0,287.6,5458.1,19.356924,-99.195719
apartment,VenustianoCarranza,615000.0,MXN,609436.4,32402.2,65.0,65.0,498.5,9375.9,19.4261250552,-99.0606307983
house,Tlahuac,2600000.0,MXN,2576479.6,136984.8,407.5,440.0,304.4,5777.8,19.297184,-99.012144
apartment,Cuajimalpa,3200000.0,MXN,3171051.8,168596.7,78.0,78.0,2161.5,41025.6,19.3539321,-99.291726
house,Iztapalapa,2500000.0,MXN,2477971.7,131747.4,407.5,440.0,82.3,5000.0,19.3736392926,-99.0193542838
apartment,BenitoJuarez,5840000.0,MXN,5787169.7,307689.1,154.0,132.0,1998.0,44242.4,19.394073,-99.153915
apartment,Coyoacan,375000.0,MXN,371607.6,19757.4,62.0,62.0,318.7,6048.4,19.336828,-99.135239
apartment,AlvaroObregon,8730909.0,MXN,8918583.5,474178.4,188.0,188.0,2522.2,47872.3,19.371342,-99.253616
apartment,AlvaroObregon,842000.0,MXN,834382.9,44362.0,60.0,60.0,739.4,14033.3,19.366448,-99.21224
apartment,Coyoacan,1700000.0,MXN,1685020.8,89588.3,71.0,71.0,1261.8,23943.7,19.3246591,-99.140855
apartment,Cuauhtemoc,2298600.0,MXN,2278346.4,121133.9,76.0,76.0,1593.9,30244.7,19.4555768,-99.1633827
house,VenustianoCarranza,7800000.0,MXN,7729439.0,410954.6,328.0,328.0,1252.9,23780.5,19.420584,-99.124863
house,Cuajimalpa,1258267.0,MXN,1246884.3,66293.7,400.0,400.0,165.7,3145.7,19.374731,-99.285347
house,Coyoacan,4000000.0,MXN,3963814.8,210745.9,238.0,238.0,885.5,16806.7,19.307608,-99.107015
apartment,MiguelHidalgo,3100000.0,MXN,3071956.4,163328.1,100.0,100.0,1633.3,31000.0,19.432657,-99.177444
apartment,VenustianoCarranza,250000.0,MXN,247738.4,13171.6,50.0,50.0,263.4,5000.0,19.42564,-99.0615695
apartment,GustavoAMadero,750000.0,MXN,743215.2,39514.9,40.0,40.0,987.9,18750.0,19.466393,-99.142185
apartment,Cuauhtemoc,540000.0,MXN,535241.8,28457.4,40.0,40.0,711.4,13500.0,19.451263,-99.131162
apartment,AlvaroObregon,765500.0,MXN,758754.8,40341.1,54.0,54.0,747.1,14175.9,19.390806,-99.195413
house,AlvaroObregon,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,2233.9,35220.6,19.3206961,-99.2176087
house,Tlalpan,8730909.0,MXN,10751847.6,571648.3,359.0,359.0,1944.6,36908.1,19.340622,-99.251801
apartment,BenitoJuarez,4300000.0,MXN,4262111.4,226605.6,143.0,143.0,1584.7,29805.0,19.3914840996,-99.1735340282
apartment,VenustianoCarranza,1335681.0,MXN,1359895.0,72302.2,61.0,61.0,1185.3,22293.4,19.4214889,-99.0999336
apartment,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,315.0,286.0,3751.7,63227.2,19.433077,-99.198212
apartment,Iztapalapa,800000.0,MXN,792950.9,42159.2,60.0,60.0,702.7,13333.3,19.357967,-99.066093
apartment,MiguelHidalgo,927580.0,USD,10751847.6,571648.3,206.0,206.0,3751.7,4502.8,19.407269,-99.190754
house,Coyoacan,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,1090.1,30260.5,19.336697,-99.152534
house,Coyoacan,7921320.0,MXN,7851522.9,417445.5,124.0,200.0,3366.5,39606.6,19.350214,-99.162146
apartment,BenitoJuarez,1597000.0,MXN,1582928.2,84160.3,60.0,60.0,1402.7,26616.7,19.399871,-99.146439
apartment,Cuauhtemoc,3259000.0,MXN,3229518.2,171705.2,87.0,87.0,1973.6,37459.8,19.431791,-99.171759
apartment,BenitoJuarez,1400000.0,MXN,1387335.1,73761.1,73.0,73.0,1010.4,19178.1,19.39452,-99.14005
house,Tlalpan,4700000.0,MXN,4658586.9,247685.2,297.0,244.0,834.0,19262.3,19.279039,-99.142159
apartment,MiguelHidalgo,1900000.0,USD,10751847.6,571648.3,340.0,340.0,3751.7,5588.2,19.407269,-99.190754
house,Coyoacan,4350000.0,MXN,4311670.9,229240.6,96.0,172.0,2387.9,25290.7,19.3119923,-99.131664
apartment,Tlahuac,655000.0,MXN,649074.6,34509.6,50.0,50.0,690.2,13100.0,19.270566,-99.004846
apartment,Cuauhtemoc,2171302.0,MXN,2151659.7,114398.3,380.0,380.0,301.0,5714.0,19.429353,-99.151126
apartment,BenitoJuarez,2600000.0,MXN,2576479.6,136984.8,100.0,100.0,1369.8,26000.0,19.364981,-99.152524
apartment,MiguelHidalgo,640000.0,USD,10751847.6,571648.3,193.0,193.0,3316.1,3316.1,19.401079,-99.24807
apartment,BenitoJuarez,1095000.0,MXN,1085094.2,57691.7,80.0,80.0,721.1,13687.5,19.403109,-99.150557
apartment,BenitoJuarez,3204800.0,MXN,3175808.4,168849.6,63.0,63.0,2680.2,50869.8,19.3953378,-99.1560855
apartment,BenitoJuarez,5669500.0,MXN,5618212.0,298706.0,94.0,94.0,3177.7,60313.8,19.361269,-99.1719297
house,Tlalpan,2000000.0,MXN,1981907.3,105373.0,100.0,100.0,1053.7,20000.0,19.272197,-99.231395
apartment,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,227.0,227.0,2784.7,52376.1,19.4095028,-99.2272939
apartment,BenitoJuarez,2591400.0,MXN,2567957.4,136531.8,60.0,60.0,2275.5,43190.0,19.364891,-99.148384
apartment,MiguelHidalgo,1300000.0,USD,10751847.6,571648.3,407.5,440.0,2260.9,2260.9,19.38666,-99.263477
apartment,VenustianoCarranza,1533455.0,MXN,1561254.3,83007.9,62.0,62.0,1338.8,25181.5,19.4214889,-99.0999336
apartment,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,160.0,160.0,3751.7,63227.2,19.429852,-99.181946
store,Cuauhtemoc,6500000.0,MXN,6442726.6,342543.4,124.0,310.0,2762.4,20967.7,19.4270027941,-99.1657559574
apartment,BenitoJuarez,7500000.0,MXN,7433915.4,395242.3,170.0,148.0,2325.0,50675.7,19.394073,-99.153915
house,Coyoacan,3550000.0,MXN,3517885.6,187037.0,300.0,300.0,623.5,11833.3,19.303028,-99.13924
apartment,BenitoJuarez,1360000.0,MXN,1347696.9,71653.6,84.0,84.0,853.0,16190.5,19.391834,-99.188695
house,Cuajimalpa,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,1747.5,26666.7,19.390415,-99.254997
apartment,Xochimilco,1112472.0,MXN,1102408.1,58612.2,70.0,70.0,837.3,15892.5,19.265898,-99.127665
apartment,AlvaroObregon,2408755.0,MXN,2386964.7,126908.8,60.0,60.0,2115.1,40145.9,19.3736979,-99.1933122
house,GustavoAMadero,821980.0,MXN,814544.0,43307.2,88.0,88.0,492.1,9340.7,19.508548,-99.105188
house,Coyoacan,5200000.0,MXN,5154181.3,274034.7,375.0,375.0,730.8,13866.7,19.337433,-99.128816
apartment,AlvaroObregon,1251000.0,MXN,1239683.1,65910.8,65.0,65.0,1014.0,19246.2,19.338055,-99.195359
house,Azcapotzalco,5990000.0,MXN,5935812.7,315592.0,290.0,290.0,1088.2,20655.2,19.463314,-99.168449
apartment,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,2885.2,28750.0,19.4288635,-99.1909669
apartment,Iztapalapa,275000.0,MXN,272512.2,14488.8,44.0,44.0,329.3,6250.0,23.634501,-102.552788
apartment,Cuajimalpa,2800000.0,MXN,2774670.4,147522.2,78.0,78.0,1891.3,35897.4,19.3517191,-99.2877309
apartment,BenitoJuarez,1565334.0,MXN,1551173.5,82471.9,70.0,70.0,1178.2,22361.9,19.392411,-99.139469
house,Cuauhtemoc,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,2946.1,55410.8,19.441646,-99.151884
house,AlvaroObregon,1514680.0,MXN,1500977.7,79803.2,407.5,440.0,160.9,3053.8,19.350896,-99.221353
apartment,Tlalpan,7750000.0,MXN,7681712.6,408417.1,321.0,321.0,1272.3,24143.3,19.305342,-99.22501
house,Iztapalapa,2118480.0,MXN,2099315.6,111615.3,120.0,120.0,930.1,17654.0,19.30549,-99.077435
apartment,AlvaroObregon,936667.0,MXN,928193.6,49349.7,70.0,70.0,705.0,13381.0,19.366467,-99.222157
apartment,BenitoJuarez,2466000.0,MXN,2443691.7,129924.9,70.0,70.0,1856.1,35228.6,19.543861,-99.144464
apartment,BenitoJuarez,5990000.0,MXN,5937220.3,315666.9,131.0,73.0,2409.7,63227.2,19.3872626,-99.1754024
house,Xochimilco,2095000.0,MXN,2076048.0,110378.2,200.0,200.0,551.9,10475.0,19.264729,-99.133858
apartment,Cuajimalpa,1200000.0,USD,10751847.6,571648.3,407.5,440.0,2400.0,45140.4,19.3843598183,-99.2532643676
house,Xochimilco,2500000.0,MXN,2477384.1,131716.2,160.0,160.0,823.2,15625.0,19.261921,-99.131088
apartment,BenitoJuarez,770000.0,MXN,763034.3,40568.6,70.0,70.0,579.6,11000.0,19.375374,-99.137657
apartment,Iztacalco,1039000.0,MXN,1029600.8,54741.2,56.0,56.0,977.5,18553.6,19.395901,-99.097612
apartment,BenitoJuarez,3071500.0,MXN,3043714.3,161826.5,51.0,51.0,3173.1,60225.5,19.362511,-99.166374
house,Tlalpan,6731670.0,MXN,6670773.4,354668.0,204.0,204.0,1738.6,32998.4,19.309919,-99.221742
apartment,BenitoJuarez,1425560.0,MXN,1412998.9,75125.6,110.0,110.0,683.0,12959.6,19.377383,-99.144978
house,BenitoJuarez,4688000.0,MXN,4645591.0,246994.2,70.0,70.0,3528.5,63227.2,19.399375,-99.149986
apartment,AlvaroObregon,933333.0,MXN,924889.7,49174.0,75.0,75.0,655.7,12444.4,19.38972,-99.201726
apartment,BenitoJuarez,3265240.0,MXN,3235701.7,172034.0,60.0,60.0,2867.2,54420.7,19.399649,-99.165891
apartment,BenitoJuarez,707000.0,MXN,700770.3,37258.2,70.0,70.0,532.3,10100.0,19.370272,-99.149127
apartment,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,223.0,223.0,3177.3,60305.2,19.420166,-99.220367
house,MiguelHidalgo,1500000.0,USD,10751847.6,571648.3,407.5,440.0,2307.7,1875.0,19.401079,-99.24807
apartment,BenitoJuarez,3864000.0,MXN,3829953.2,203628.8,92.0,92.0,2213.4,42000.0,19.371992,-99.157853
apartment,AlvaroObregon,901000.0,MXN,892849.3,47470.5,80.0,80.0,593.4,11262.5,19.359901,-99.189606
apartment,MiguelHidalgo,985334.0,MXN,976420.3,51913.8,90.0,90.0,576.8,10948.2,19.443903,-99.171681
apartment,BenitoJuarez,3840000.0,MXN,3909613.6,207864.2,120.0,120.0,1732.2,32000.0,19.379982,-99.171745
apartment,BenitoJuarez,1170000.0,MXN,1159415.8,61643.2,65.0,65.0,948.4,18000.0,19.39942,-99.141673
house,GustavoAMadero,3000000.0,MXN,2972861.2,158059.4,160.0,186.0,987.9,16129.0,19.524143,-99.160149
apartment,Iztacalco,839000.0,MXN,831410.0,44204.0,52.0,52.0,850.1,16134.6,19.419007,-99.063304
house,GustavoAMadero,4350000.0,MXN,4310648.6,229186.2,300.0,300.0,764.0,14500.0,19.506321,-99.119331
apartment,VenustianoCarranza,501500.0,MXN,497081.0,26428.5,67.0,62.0,394.5,8088.7,19.4260036385,-99.0609741211
apartment,AlvaroObregon,1569600.0,MXN,1555400.9,82696.7,60.0,60.0,1378.3,26160.0,19.338391,-99.193007
apartment,Coyoacan,8730909.0,MXN,9105417.0,484111.8,283.0,283.0,1710.6,32468.3,19.3395395309,-99.151379317
apartment,MiguelHidalgo,1415000.0,USD,10751847.6,571648.3,326.0,326.0,3751.7,4340.5,19.4332141,-99.1841539
house,AlvaroObregon,1208700.0,MXN,1197765.7,63682.2,80.0,80.0,796.0,15108.8,19.35667,-99.235854
apartment,BenitoJuarez,1460000.0,MXN,1446792.3,76922.3,121.0,121.0,635.7,12066.1,19.365843,-99.149901
PH,Cuauhtemoc,4431467.0,MXN,4511803.1,239881.1,137.0,137.0,1751.0,32932.9,19.4283925,-99.1542591
apartment,Cuauhtemoc,733000.0,MXN,726369.0,38619.2,46.0,46.0,839.5,15934.8,19.446823,-99.130394
apartment,BenitoJuarez,2380000.0,MXN,2358469.8,125393.8,66.0,66.0,1899.9,36060.6,19.368448,-99.145148
apartment,MiguelHidalgo,900000.0,USD,10751847.6,571648.3,198.0,198.0,3751.7,4545.5,19.4329199,-99.198307
apartment,GustavoAMadero,636640.0,MXN,630880.7,33542.3,55.0,55.0,609.9,11575.3,19.510384,-99.097198
house,MagdalenaContreras,8730909.0,MXN,8869035.9,471544.0,142.0,241.0,3320.7,37136.9,19.313621,-99.2342198
house,Coyoacan,3990000.0,MXN,3953905.4,210219.1,260.0,260.0,808.5,15346.2,19.318048,-99.129996
house,AlvaroObregon,1320000.0,MXN,1308058.8,69546.2,89.0,89.0,781.4,14831.5,19.317796,-99.271215
apartment,BenitoJuarez,2600000.0,MXN,2576479.6,136984.8,95.0,95.0,1441.9,27368.4,19.394358,-99.177444
house,Xochimilco,5250000.0,MXN,5203740.7,276669.6,200.0,254.0,1383.3,20669.3,19.2824986934,-99.1262891293
apartment,AlvaroObregon,646200.0,MXN,640506.0,34054.1,54.0,54.0,630.6,11966.7,19.3605334,-99.2267067
house,GustavoAMadero,1680000.0,MXN,1664802.2,88513.3,144.0,144.0,614.7,11666.7,19.454731,-99.053734
apartment,Cuauhtemoc,4764400.0,MXN,4850771.6,257903.2,83.0,83.0,3107.3,58443.0,19.4152179,-99.1790121
house,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,2019.1,37976.7,19.4010793,-99.2480728
house,Coyoacan,2870000.0,MXN,2844037.0,151210.2,100.0,100.0,1512.1,28700.0,19.293674,-99.108352
apartment,BenitoJuarez,1855333.0,MXN,1838549.1,97751.0,90.0,90.0,1086.1,20614.8,19.371132,-99.173156
apartment,Cuauhtemoc,5000000.0,MXN,4955943.6,263494.9,90.0,90.0,2927.7,55555.6,19.4084645,-99.1729956
house,Iztapalapa,2150000.0,MXN,2131055.7,113302.8,178.0,178.0,636.5,12078.7,19.370405,-99.108882
apartment,BenitoJuarez,1210000.0,MXN,1199053.9,63750.6,95.0,95.0,671.1,12736.8,23.634501,-102.552788
apartment,Coyoacan,2039000.0,MXN,2020554.6,107427.7,75.0,75.0,1432.4,27186.7,19.343398,-99.122827
house,Tlalpan,4550000.0,MXN,4509908.7,239780.4,212.0,212.0,1131.0,21462.3,19.299568,-99.150476
apartment,AlvaroObregon,8730909.0,MXN,10596798.6,563404.8,243.0,243.0,2318.5,43995.9,19.371342,-99.253616
apartment,GustavoAMadero,593766.0,MXN,588394.6,31283.4,70.0,70.0,446.9,8482.4,19.466382,-99.126016
apartment,MiguelHidalgo,8730909.0,MXN,10751847.6,571648.3,258.0,258.0,3205.6,60292.6,19.4095028,-99.2272939
apartment,MiguelHidalgo,793333.0,MXN,786156.2,41797.9,70.0,70.0,597.1,11333.3,19.449216,-99.175596
house,AlvaroObregon,1500000.0,MXN,1486430.5,79029.7,150.0,150.0,526.9,10000.0,19.366904,-99.227729
house,Coyoacan,3800000.0,MXN,3766517.0,200256.1,85.0,170.0,2356.0,22352.9,19.3303807,-99.1463071
apartment,BenitoJuarez,2657400.0,MXN,2633984.8,140042.3,86.0,86.0,1628.4,30900.0,19.364967,-99.1428406
apartment,AlvaroObregon,1439000.0,MXN,1426320.4,75833.8,65.0,65.0,1166.7,22138.5,19.334546,-99.207876
house,Iztacalco,742276.0,MXN,735735.5,39117.2,120.0,120.0,326.0,6185.6,19.395901,-99.097612
apartment,Cuauhtemoc,395000.0,MXN,391519.4,20816.1,48.0,48.0,433.7,8229.2,19.446823,-99.130394
house,Coyoacan,6200000.0,MXN,6143912.9,326656.2,280.0,280.0,1166.6,22142.9,19.306452,-99.124168
apartment,BenitoJuarez,1040000.0,MXN,1030591.8,54793.9,60.0,60.0,913.2,17333.3,19.401079,-99.145016
apartment,AlvaroObregon,1321000.0,MXN,1309049.8,69598.8,54.0,54.0,1288.9,24241.7,19.3421359307,-99.2008674145
apartment,BenitoJuarez,1542000.0,MXN,1528412.9,81261.8,85.0,85.0,956.0,18141.2,19.363254,-99.174611
house,AlvaroObregon,7180000.0,MXN,7116735.0,378378.7,385.0,302.0,982.8,23774.8,19.390806,-99.195413
apartment,MiguelHidalgo,1150400.0,MXN,1139993.2,60610.5,70.0,70.0,865.9,16434.3,19.402944,-99.199727
apartment,BenitoJuarez,5700000.0,MXN,5649775.7,300384.2,214.0,214.0,1403.7,26635.5,19.3765891,-99.1531067
house,Tlalpan,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,2971.5,33333.3,19.298622,-99.191978
apartment,Iztacalco,885921.0,MXN,877906.7,46676.1,64.0,64.0,729.3,13842.5,23.634501,-102.552788
house,AlvaroObregon,3200000.0,USD,10751847.6,571648.3,407.5,440.0,2000.0,2666.7,19.3605334,-99.2267067
apartment,BenitoJuarez,2800000.0,MXN,2774670.4,147522.2,98.0,98.0,1505.3,28571.4,19.381598,-99.179926
house,MagdalenaContreras,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,1517.7,25263.2,19.327168,-99.224525
apartment,Coyoacan,3338666.0,MXN,3308463.5,175902.6,200.0,200.0,879.5,16693.3,19.304179,-99.181916
apartment,MiguelHidalgo,7927625.0,MXN,7855909.4,417678.7,243.0,243.0,1718.8,32624.0,19.444366,-99.202733
apartment,VenustianoCarranza,615000.0,MXN,609436.4,32402.2,65.0,65.0,498.5,9375.9,19.4262059996,-99.0606307983
apartment,MiguelHidalgo,1700000.0,USD,10751847.6,571648.3,407.0,407.0,3751.7,4176.9,19.4341322,-99.2040981
apartment,Coyoacan,930000.0,MXN,921586.8,48998.4,80.0,80.0,612.5,11625.0,19.328705,-99.164986
apartment,BenitoJuarez,2560000.0,MXN,2537443.1,134909.4,130.0,130.0,1037.8,19692.3,19.3884015,-99.1476026
house,Tlalpan,8000000.0,MXN,7929509.7,421591.8,300.0,440.0,1405.3,16064.3,19.2898551,-99.1401837
house,BenitoJuarez,880000.0,MXN,872039.2,46364.1,200.0,200.0,231.8,4400.0,19.403316,-99.145023
house,Tlalpan,2080000.0,MXN,2061183.6,109587.9,200.0,200.0,547.9,10400.0,19.302952,-99.130639
apartment,MiguelHidalgo,596750.0,MXN,591351.5,31440.6,70.0,70.0,449.2,8525.0,19.441879,-99.167819
house,AlvaroObregon,7000000.0,MXN,6936676.0,368805.4,280.0,280.0,1317.2,25000.0,19.340202,-99.257774
apartment,BenitoJuarez,4990000.0,MXN,4946031.7,262967.9,113.0,113.0,2327.1,44159.3,19.3864346,-99.1594925
house,AlvaroObregon,3200000.0,MXN,3171051.8,168596.7,100.0,100.0,1686.0,32000.0,19.360664,-99.227791
apartment,Coyoacan,1900000.0,MXN,1882811.9,100104.3,70.0,70.0,1430.1,27142.9,19.3053173,-99.179824
house,Coyoacan,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,790.3,15000.0,19.350693,-99.127137
apartment,Cuauhtemoc,4550000.0,MXN,4508839.4,239723.5,87.0,72.0,2755.4,63194.4,19.4060068,-99.1758313
apartment,MiguelHidalgo,1415000.0,USD,10751847.6,571648.3,326.0,211.0,3751.7,6706.2,19.407269,-99.190754
apartment,BenitoJuarez,3760000.0,MXN,3725985.8,198101.2,98.0,98.0,2021.4,38367.3,19.394073,-99.153915
house,Iztapalapa,1131000.0,MXN,1120768.6,59588.4,220.0,220.0,270.9,5140.9,19.339834,-99.030853
apartment,BenitoJuarez,605000.0,MXN,599527.0,31875.3,69.0,69.0,462.0,8768.1,19.379048,-99.148896
apartment,MiguelHidalgo,8730909.0,MXN,8920698.5,474290.8,176.0,176.0,2694.8,51136.4,19.437939,-99.208619
apartment,MiguelHidalgo,803333.0,MXN,796065.8,42324.8,63.0,63.0,671.8,12751.3,19.451716,-99.190619
apartment,Cuauhtemoc,2023309.0,MXN,2005005.5,106601.0,98.0,98.0,1087.8,20646.0,19.403462,-99.131998
apartment,BenitoJuarez,4868800.0,MXN,4825899.6,256580.8,152.0,108.0,1688.0,45081.5,19.3851203,-99.14982
house,GustavoAMadero,2950000.0,MXN,2923313.4,155425.1,250.0,250.0,621.7,11800.0,19.461966,-99.093056
apartment,BenitoJuarez,3568200.0,MXN,3536759.6,188040.5,93.0,93.0,2021.9,38367.7,19.394073,-99.153915
house,Tlahuac,6000000.0,MXN,5947132.2,316193.9,407.5,440.0,336.4,6326.7,19.28957,-99.004608
apartment,BenitoJuarez,3150000.0,MXN,3121504.2,165962.4,120.0,120.0,1383.0,26250.0,19.371992,-99.157853
house,Tlalpan,3526496.0,MXN,3494594.3,185798.7,180.0,180.0,1032.2,19591.6,19.273847,-99.146243
house,BenitoJuarez,2500000.0,MXN,2477384.1,131716.2,180.0,180.0,731.8,13888.9,19.359798,-99.161675
apartment,VenustianoCarranza,1030000.0,MXN,1020682.2,54267.1,70.0,70.0,775.2,14714.3,19.380078,-99.118137
house,Tlalpan,1342350.0,MXN,1330206.7,70723.7,209.0,209.0,338.4,6422.7,19.281164,-99.20237
apartment,BenitoJuarez,3016662.0,MXN,2990081.3,158975.0,90.0,90.0,1766.4,33518.5,19.393431,-99.175782
apartment,Cuauhtemoc,843600.0,MXN,835968.4,44446.3,65.0,65.0,683.8,12978.5,19.405526,-99.165735
house,AlvaroObregon,1450000.0,USD,10751847.6,571648.3,407.5,440.0,1728.2,2080.3,19.3272679467,-99.2661073207
apartment,Cuauhtemoc,993000.0,MXN,984016.9,52317.7,65.0,65.0,804.9,15276.9,19.452621,-99.154479
apartment,GustavoAMadero,1229000.0,MXN,1218170.9,64767.0,50.0,50.0,1295.3,24580.0,19.473415,-99.143539
apartment,Azcapotzalco,1020640.0,MXN,1011407.0,53773.9,80.0,80.0,672.2,12758.0,19.477415,-99.180908
apartment,BenitoJuarez,605000.0,MXN,599527.0,31875.3,67.0,67.0,475.8,9029.9,19.379048,-99.148896
apartment,Cuauhtemoc,8730909.0,MXN,10751847.6,571648.3,282.0,156.0,2093.1,63227.2,19.4201028,-99.1712969
house,Coyoacan,6310000.0,MXN,6252918.0,332451.7,183.0,183.0,1816.7,34480.9,19.343979,-99.124863
apartment,BenitoJuarez,1935000.0,MXN,1917495.4,101948.3,63.0,63.0,1618.2,30714.3,19.373446,-99.139389
apartment,Cuauhtemoc,4127131.0,MXN,4201949.8,223407.0,86.0,86.0,2597.8,48859.9,19.4323327,-99.1695707
apartment,BenitoJuarez,1425559.0,MXN,1412998.0,75125.5,90.0,90.0,834.7,15839.5,19.377383,-99.144978
house,GustavoAMadero,2500000.0,MXN,2477384.1,131716.2,192.0,192.0,686.0,13020.8,19.440261743778432,-99.20667621472704
apartment,BenitoJuarez,1852500.0,MXN,1835741.8,97601.7,65.0,65.0,1501.6,28500.0,19.349148,-99.114496
apartment,AlvaroObregon,8730909.0,MXN,10751847.6,571648.3,400.0,400.0,3688.9,63227.2,19.3611115,-99.1940586
apartment,BenitoJuarez,3350220.0,MXN,3319913.0,176511.3,110.0,110.0,1604.6,30456.5,19.383952,-99.160229
house,Coyoacan,8730909.0,MXN,10751847.6,571648.3,407.5,440.0,1412.1,21729.0,19.350214,-99.162146
apartment,BenitoJuarez,1500000.0,MXN,1486783.0,79048.5,65.0,65.0,1216.1,23076.9,19.370046,-99.146155
house,MiguelHidalgo,8730909.0,MXN,10407481.6,553339.3,177.0,262.0,3126.2,40076.3,19.4320153,-99.1798402
apartment,AlvaroObregon,832800.0,MXN,825266.2,43877.3,60.0,60.0,731.3,13880.0,19.35776,-99.256544
apartment,AlvaroObregon,800000.0,MXN,792762.8,42149.2,57.0,57.0,739.5,14035.1,19.306198,-99.235825
house,Xochimilco,2280000.0,MXN,2259374.4,120125.2,194.0,194.0,619.2,11646.3,19.2744050204,-99.124789238
apartment,BenitoJuarez,2756000.0,MXN,2731068.3,145203.9,73.0,73.0,1989.1,37753.4,19.364891,-99.148384
apartment,BenitoJuarez,1746447.0,MXN,1730648.1,92014.2,80.0,80.0,1150.2,21830.6,19.39604,-99.168752
apartment,Cuauhtemoc,1285000.0,MXN,1273677.4,67718.2,50.0,50.0,1354.4,25700.0,19.413992,-99.138695
apartment,BenitoJuarez,1597200.0,MXN,1583126.5,84170.8,60.0,60.0,1402.8,26620.0,19.399871,-99.146439
apartment,BenitoJuarez,2800000.0,MXN,2774670.4,147522.2,90.0,90.0,1639.1,31111.1,19.394358,-99.177444
apartment,Iztapalapa,862667.0,MXN,854863.1,45450.9,60.0,60.0,757.5,14377.8,19.359004,-99.092622
apartment,Cuauhtemoc,830000.0,MXN,822686.6,43740.2,54.0,54.0,810.0,15370.4,19.35214,-99.157213
apartment,Cuauhtemoc,4550000.0,MXN,4509908.7,239780.4,96.0,96.0,2497.7,47395.8,19.441646,-99.151884
apartment,BenitoJuarez,6319200.0,MXN,6433758.0,342066.5,173.0,173.0,1977.3,37189.4,19.3840559,-99.1617205
apartment,Cuauhtemoc,670666.0,MXN,664598.9,35335.0,70.0,70.0,504.8,9580.9,19.450302,-99.125835
apartment,Iztapalapa,490490.0,MXN,486052.8,25842.2,60.0,60.0,430.7,8174.8,19.38855,-99.055877
